,task_id,actv_code_type_id,actv_code_id,proj_id
1327,83308,7270,12938,764
1328,83308,7271,12948,764
1329,83309,7268,12913,764
1330,83309,7269,12924,764
1331,83309,7270,12945,764
1332,83310,7268,12913,764
1333,83310,7269,12924,764
1334,83310,7270,12945,764
1335,83311,7268,12913,764
1336,83311,7269,12924,764
1337,83311,7270,12940,764
1338,83312,7268,12913,764
1339,83312,7269,12924,764
1340,83312,7270,12940,764
1341,83313,7268,12913,764
1342,83313,7269,12924,764
1343,83313,7270,12939,764
1344,83314,7268,12913,764
1345,83314,7269,12924,764
1346,83314,7270,12939,764
1347,83315,7268,12913,764
1348,83315,7269,12924,764
1349,83315,7270,12939,764
1350,83316,7240,13079,764
1351,83316,7268,12913,764
1352,83316,7269,12925,764
1353,83316,7270,12937,764
1354,83317,7240,13079,764
1355,83317,7268,12913,764
1356,83317,7269,12925,764
1357,83317,7270,12937,764
1358,83318,7268,12913,764
1359,83318,7269,12925,764
1360,83318,7270,12938,764
1361,83318,7271,12948,764
1362,83319,7268,12913,764
1363,83319,7269,12925,764
1364,83319,7270,12938,764
1365,83319,7271,12949,764
1366,83320,7268,12913,764
1367,83320,7269,12925,764
1368,83320,7270,12945,764
1369,83321,7268,12913,764
1370,83321,7269,12925,764
1371,83321,7270,12946,764
1372,83322,7268,12913,764
1373,83322,7269,12925,764
1374,83322,7270,12937,764
1375,83323,7268,12913,764
1376,83323,7269,12925,764
1377,83323,7270,12938,764
1378,83323,7271,12950,764
1379,83324,7268,12913,764
1380,83324,7269,12925,764
1381,83324,7270,12946,764
1382,83325,7268,12913,764
1383,83325,7269,12925,764
1384,83325,7270,12938,764
1385,83325,7271,12950,764
1386,83326,7268,12913,764
1387,83326,7269,12925,764
1388,83326,7270,12938,764
1389,83326,7271,12951,764
1390,83327,7268,12913,764
1391,83327,7269,12925,764
1392,83327,7270,12938,764
1393,83327,7271,12952,764
1394,83328,7268,12913,764
1395,83328,7269,12925,764
1396,83328,7270,12938,764
1397,83328,7271,12951,764
1398,83329,7268,12913,764
1399,83329,7269,12925,764
1400,83329,7270,12938,764
1401,83329,7271,12952,764
1402,83330,7268,12913,764
1403,83330,7269,12925,764
1404,83330,7270,12938,764
1405,83330,7271,12951,764
1406,83331,7268,12913,764
1407,83331,7269,12925,764
1408,83331,7270,12938,764
1409,83331,7271,12952,764
1410,83332,7268,12913,764
1411,83332,7269,12925,764
1412,83332,7270,12945,764
1413,83333,7268,12913,764
1414,83333,7269,12925,764
1415,83333,7270,12939,764
1416,83334,7268,12913,764
1417,83334,7269,12925,764
1418,83334,7270,12939,764
1419,83335,7268,12913,764
1420,83335,7269,12925,764
1421,83335,7270,12939,764
1422,83336,7268,12913,764
1423,83336,7269,12925,764
1424,83336,7270,12940,764
1425,83337,7268,12913,764
1426,83337,7269,12925,764
1427,83337,7270,12940,764
1428,83338,7268,12913,764
1429,83338,7269,12925,764
1430,83338,7270,12939,764
1431,83339,7240,13079,764
1432,83339,7268,12913,764
1433,83339,7269,12925,764
1434,83339,7270,12942,764
1435,83340,7268,12913,764
1436,83340,7269,12925,764
1437,83340,7270,12943,764
1438,83341,7240,13079,764
1439,83341,7268,12913,764
1440,83341,7269,12925,764
1441,83341,7270,12936,764
1442,83342,7268,12913,764
1443,83342,7269,12925,764
1444,83342,7270,12938,764
1445,83343,7268,12913,764
1446,83343,7269,12925,764
1447,83343,7270,12938,764
1448,83344,7268,12913,764
1449,83344,7269,12925,764
1450,83344,7270,12938,764
1451,83345,7268,12913,764
1452,83345,7269,12925,764
1453,83345,7270,12941,764
1454,83346,7268,12913,764
1455,83346,7269,12925,764
1456,83346,7270,12936,764
1457,83347,7268,12913,764
1458,83347,7269,12925,764
1459,83347,7270,12937,764
1460,83348,7268,12913,764
1461,83348,7269,12925,764
1462,83348,7270,12938,764
1463,83348,7271,12948,764
1464,83349,7268,12913,764
1465,83349,7269,12925,764
1466,83349,7270,12945,764
1467,83350,7268,12913,764
1468,83350,7269,12925,764
1469,83350,7270,12945,764
1470,83351,7268,12913,764
1471,83351,7269,12925,764
1472,83351,7270,12940,764
1473,83352,7268,12913,764
1474,83352,7269,12925,764
1475,83352,7270,12940,764
1476,83353,7268,12913,764
1477,83353,7269,12925,764
1478,83353,7270,12939,764
1479,83354,7268,12913,764
1480,83354,7269,12925,764
1481,83354,7270,12939,764
1482,83355,7268,12913,764
1483,83355,7269,12925,764
1484,83355,7270,12939,764
1485,83356,7240,13079,764
1486,83356,7268,12913,764
1487,83356,7269,12926,764
1488,83356,7270,12937,764
1489,83357,7240,13079,764
1490,83357,7268,12913,764
1491,83357,7269,12926,764
1492,83357,7270,12937,764
1493,83358,7268,12913,764
1494,83358,7269,12926,764
1495,83358,7270,12938,764
1496,83358,7271,12948,764
1497,83359,7268,12913,764
1498,83359,7269,12926,764
1499,83359,7270,12938,764
