,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
46,4506,,,,809,83472,Sundries,,,0.00,4500.00,3272.00,3272.00,CL_Uniform,Y,0.727111,,,
47,4507,,,,809,83473,Sundries,,,0.00,3100.00,3105.00,3105.00,CL_Uniform,Y,1.001613,,,
48,4576,,,,809,83565,  ,,,7375000.00,7375000.00,0.00,7375000.00,CL_Uniform,Y,1,,,
49,4608,,,,809,83603,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
50,4609,,,,809,83604,Sundries,,,0.00,4500.00,4471.00,4471.00,CL_Uniform,Y,0.993556,,,
51,4610,,,,809,83605,Sundries,,,0.00,4500.00,4471.00,4471.00,CL_Uniform,Y,0.993556,,,
52,4611,,,,809,83606,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
53,4612,,,,809,83607,Sundries,,,0.00,4500.00,4471.00,4471.00,CL_Uniform,Y,0.993556,,,
54,4613,,,,809,83608,Sundries,,,0.00,3100.00,4475.00,4475.00,CL_Uniform,Y,1.443548,,,
55,4659,,,,809,83699,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
56,4660,,,,809,83700,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
57,4661,,,,809,83701,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
58,4662,,,,809,83702,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
59,4663,,,,809,83703,Sundries,,,4471.00,4500.00,0.00,4471.00,CL_Uniform,Y,0.993556,,,
60,4664,,,,809,83704,Sundries,,,0.00,3100.00,4475.00,4475.00,CL_Uniform,Y,1.443548,,,
61,4666,,,,809,83709,Sundries,,,0.00,5000.00,2012.00,2012.00,CL_Uniform,N,0.4023,,,
